District,Latitude,Longitude,Region,N,P,K,pH,Rainfall,Crop
Yavatmal,20.45439,78.17115,Vidarbha,61,29,57,7.7,1070,Cotton
Yavatmal,20.33295,78.16437,Vidarbha,66,34,50,7.7,983,Cotton
Yavatmal,20.32738,78.17015,Vidarbha,54,29,42,6.6,909,Sugarcane
Yavatmal,20.40445,78.08643,Vidarbha,49,32,58,7.4,948,Sugarcane
Yavatmal,20.38743,78.08786,Vidarbha,77,30,35,7.5,990,Cotton
Alibag,18.60624,72.90463,Konkan,96,14,40,6.2,2885,Rice
Alibag,18.67963,72.94061,Konkan,100,21,39,5.9,2989,Rice
Alibag,18.577,72.88866,Konkan,103,14,47,5.1,3078,Rice
Alibag,18.65155,72.97627,Konkan,99,5,45,6.3,3149,Rice
Alibag,18.61118,72.88663,Konkan,108,16,42,5.9,3176,Rice
Alibag,18.65514,72.88755,Konkan,97,21,45,5.7,2829,Rice
Alibag,18.68069,72.92827,Konkan,86,12,39,5.9,3067,Rice
Alibag,18.62168,72.9563,Konkan,99,26,42,6,3031,Rice
Alibag,18.6346,72.89052,Konkan,84,25,39,5.9,2998,Rice
Alibag,18.60457,72.94505,Konkan,93,13,34,5.5,2942,Rice
Alibag,18.7341,72.8992,Konkan,95,17,34,6.2,3025,Rice
Alibag,18.66449,72.88471,Konkan,103,25,56,6,2988,Rice
Alibag,18.66025,72.87965,Konkan,113,17,36,6,3124,Rice
Alibag,18.74314,72.87523,Konkan,106,12,44,6.3,2945,Rice
Alibag,18.64194,72.86872,Konkan,97,18,34,5.8,2873,Rice
Alibag,18.64101,72.97867,Konkan,92,23,31,6.1,3062,Rice
Alibag,18.60468,72.88298,Konkan,119,21,43,6.5,3106,Cashew
Alibag,18.66891,72.92147,Konkan,111,20,54,6.3,2858,Rice
Alibag,18.6492,72.93324,Konkan,95,23,37,6.7,3062,Cashew
Alibag,18.68199,72.89848,Konkan,124,26,39,5.6,3011,Rice
Alibag,18.70023,72.94025,Konkan,95,18,45,6.7,3001,Cashew
Alibag,18.5978,72.91872,Konkan,107,14,46,6.2,2929,Rice
Alibag,18.63406,72.89709,Konkan,90,25,36,5.7,2977,Rice
Alibag,18.67624,72.88837,Konkan,80,24,37,5.5,3168,Rice
Alibag,18.70038,72.95883,Konkan,102,14,36,6.1,2987,Rice
Alibag,18.63699,72.98529,Konkan,96,13,37,5.5,2924,Rice
Alibag,18.67126,72.90355,Konkan,91,23,50,5.9,3124,Rice
Alibag,18.70417,72.92778,Konkan,124,23,46,5.8,2981,Rice
Alibag,18.63918,72.89086,Konkan,89,20,50,6.2,3205,Rice
Alibag,18.66963,72.98363,Konkan,112,29,54,6.7,3076,Cashew
Alibag,18.71958,72.95546,Konkan,88,22,52,5.7,2971,Rice
Alibag,18.5262,72.93483,Konkan,98,16,28,6,2943,Rice
Alibag,18.64811,72.93513,Konkan,92,24,37,6,2923,Rice
Alibag,18.66843,72.90336,Konkan,101,26,28,6.3,3033,Rice
Alibag,18.63935,72.87265,Konkan,103,20,44,6.1,3100,Rice
Alibag,18.65185,72.94627,Konkan,109,17,48,5.6,3156,Rice
Alibag,18.61257,72.89433,Konkan,102,27,27,6.2,3069,Rice
Alibag,18.60519,72.93101,Konkan,115,17,51,6.3,3047,Rice
Alibag,18.61968,72.91014,Konkan,79,25,33,6.3,3037,Rice
Alibag,18.68644,72.88463,Konkan,118,16,43,5.9,3195,Rice
Alibag,18.64799,72.92883,Konkan,92,23,34,5.6,3036,Rice
Alibag,18.62829,72.89567,Konkan,95,17,29,5.8,3043,Rice
Alibag,18.74514,72.92096,Konkan,113,20,38,5.8,3155,Rice
Alibag,18.59702,72.93942,Konkan,100,21,48,6,3052,Rice
Alibag,18.68898,72.93897,Konkan,89,12,45,5.7,3052,Rice
Alibag,18.70137,72.94443,Konkan,96,20,56,5.9,3081,Rice
Alibag,18.6687,72.90978,Konkan,90,24,39,6.3,3125,Rice
Alibag,18.62134,72.91334,Konkan,83,20,39,6,2950,Rice
Alibag,18.57737,73.00939,Konkan,107,19,48,6.3,2991,Rice
Alibag,18.69348,72.84949,Konkan,101,25,41,5.9,3030,Rice
Alibag,18.6595,72.95425,Konkan,125,19,46,6,3013,Rice
Alibag,18.65455,72.9004,Konkan,109,30,30,5.8,2927,Rice
Alibag,18.60387,72.94294,Konkan,89,17,48,6.1,2919,Rice
Alibag,18.6409,72.88801,Konkan,93,16,32,5.6,3122,Rice
Alibag,18.65782,72.90056,Konkan,104,12,28,6.1,3005,Rice
Alibag,18.75244,72.94444,Konkan,86,16,44,5.7,2911,Rice
Alibag,18.67923,72.93128,Konkan,78,12,31,6,2939,Rice
Alibag,18.66757,72.8422,Konkan,94,17,33,6.2,2932,Rice
Alibag,18.66044,72.91376,Konkan,100,13,31,5.5,3157,Rice
Alibag,18.62463,72.90899,Konkan,98,15,44,6.6,3063,Cashew
Alibag,18.61895,72.87205,Konkan,106,28,50,6,2869,Rice
Alibag,18.68939,72.9354,Konkan,86,21,36,5.9,3059,Rice
Alibag,18.60606,72.85547,Konkan,80,14,63,5.7,3004,Rice
Alibag,18.69696,72.96222,Konkan,103,21,46,6.3,3015,Rice
Alibag,18.64378,72.87834,Konkan,94,25,39,6,3046,Rice
Alibag,18.68031,72.95239,Konkan,117,14,37,6.1,2966,Rice
Alibag,18.69529,72.90128,Konkan,111,26,24,5.5,3033,Rice
Alibag,18.64615,72.8813,Konkan,110,20,46,5.5,2915,Rice
Alibag,18.61691,72.96979,Konkan,95,34,32,6.5,3070,Cashew
Alibag,18.59903,72.90611,Konkan,98,22,42,5.7,2947,Rice
Alibag,18.60984,72.91091,Konkan,108,17,33,5.4,3035,Rice
Alibag,18.64779,72.96763,Konkan,89,16,50,6.5,2859,Cashew
Alibag,18.61976,72.88298,Konkan,93,17,27,6.2,3021,Rice
Alibag,18.71245,72.95229,Konkan,89,12,46,5.8,2985,Rice
Alibag,18.6042,72.97534,Konkan,95,13,41,5.9,2954,Rice
Alibag,18.62341,72.94118,Konkan,97,24,31,6.4,2862,Rice
Alibag,18.67527,72.88034,Konkan,91,18,49,5.9,2920,Rice
Alibag,18.60283,72.95066,Konkan,99,19,37,5.6,2962,Rice
Alibag,18.62439,72.93653,Konkan,101,27,47,5.9,2884,Rice
Alibag,18.62569,72.92076,Konkan,99,16,37,5.9,2996,Rice
Alibag,18.68231,72.88012,Konkan,99,19,30,6.1,3011,Rice
Alibag,18.70992,72.89643,Konkan,82,23,46,6,2993,Rice
Alibag,18.66853,72.90378,Konkan,105,20,53,5.9,2959,Rice
Alibag,18.68,72.92909,Konkan,99,22,30,6,3055,Rice
Alibag,18.61548,72.92928,Konkan,87,25,43,6.2,3197,Rice
Alibag,18.62672,72.9185,Konkan,91,28,41,6,2948,Rice
Alibag,18.65222,72.85963,Konkan,88,27,41,6.2,2966,Rice
Alibag,18.61068,72.90804,Konkan,90,21,39,6.1,2876,Rice
Alibag,18.66828,72.8696,Konkan,105,16,40,6.3,2860,Rice
Alibag,18.61294,72.95,Konkan,95,23,41,5.9,3018,Rice
Alibag,18.62294,72.93546,Konkan,107,15,38,6.2,2883,Rice
Alibag,18.71222,72.91127,Konkan,89,17,45,5.7,3006,Rice
Alibag,18.61764,72.91404,Konkan,117,14,39,6,2907,Rice
Alibag,18.71151,72.87469,Konkan,117,21,28,6.2,3141,Rice
Alibag,18.64684,72.95947,Konkan,123,17,40,6.1,2911,Rice
Alibag,18.62072,72.88117,Konkan,82,17,53,6.4,3196,Rice
Alibag,18.60398,72.96519,Konkan,104,31,37,6.2,3168,Rice
Alibag,18.60761,72.91061,Konkan,101,19,48,5.9,2958,Rice
Alibag,18.65028,72.88752,Konkan,106,21,50,5.6,3006,Rice
Alibag,18.66424,72.96786,Konkan,111,25,39,5.5,3119,Rice
Mumbai,19.09041,72.93537,Konkan,98,20,45,5.9,3033,Rice
Mumbai,19.06148,72.87096,Konkan,97,18,41,5.9,2879,Rice
Mumbai,19.18533,72.90407,Konkan,103,26,47,6.6,3116,Cashew
Mumbai,19.04289,72.84774,Konkan,123,17,52,6.1,2909,Rice
Mumbai,19.1623,72.8908,Konkan,108,26,53,6.2,2975,Rice
Mumbai,19.16319,72.89432,Konkan,104,11,38,6.2,3056,Rice
Mumbai,19.10057,72.88591,Konkan,76,17,43,6.1,3023,Rice
Mumbai,19.09548,72.90955,Konkan,112,27,35,5.7,2866,Rice
Mumbai,19.07247,72.90079,Konkan,95,20,43,5.7,3067,Rice
Mumbai,19.1334,72.86625,Konkan,94,20,33,6.1,3170,Rice
Mumbai,19.15997,72.91158,Konkan,102,10,26,5.7,3087,Rice
Mumbai,19.07298,72.8951,Konkan,91,18,33,6.1,2800,Rice
Mumbai,19.11581,72.94036,Konkan,102,21,50,5.6,2833,Rice
Mumbai,18.9998,72.88591,Konkan,101,21,26,5.9,2935,Rice
Mumbai,19.05141,72.82083,Konkan,96,18,44,6.3,3133,Rice
Mumbai,19.05112,72.9244,Konkan,105,22,38,6.2,2963,Rice
Mumbai,19.09072,72.82921,Konkan,101,24,42,5.7,2906,Rice
Mumbai,19.11152,72.79929,Konkan,107,17,59,6.5,2974,Cashew
Mumbai,19.07485,72.87176,Konkan,105,12,42,6.4,2889,Rice
Mumbai,19.06729,72.88394,Konkan,99,13,43,5.8,2928,Rice
Mumbai,19.06085,72.8652,Konkan,102,16,46,5.9,3040,Rice
Mumbai,19.06409,72.92691,Konkan,84,23,50,6.1,3228,Rice
Mumbai,19.08251,72.89135,Konkan,98,22,46,6.2,2977,Rice
Mumbai,19.02691,72.91617,Konkan,108,22,41,6.4,3182,Rice
Mumbai,19.0203,72.90418,Konkan,88,20,41,5.9,2899,Rice
Mumbai,19.05619,72.87067,Konkan,99,22,37,6,2827,Rice
Mumbai,19.03434,72.92702,Konkan,84,21,32,6.6,3016,Cashew
Mumbai,19.07061,72.87352,Konkan,96,16,38,5.9,3097,Rice
Mumbai,19.069,72.93171,Konkan,105,19,36,6.2,3026,Rice
Mumbai,19.08129,72.81907,Konkan,93,13,34,5.8,2898,Rice
Mumbai,19.07998,72.91406,Konkan,91,13,37,6.1,3066,Rice
Mumbai,19.09074,72.85108,Konkan,93,22,53,6.2,3021,Rice
Mumbai,18.99827,72.84261,Konkan,115,16,41,6,2987,Rice
Mumbai,19.04108,72.92225,Konkan,102,26,24,5.7,3055,Rice
Mumbai,19.01924,72.863,Konkan,100,26,54,6.7,3026,Cashew
Mumbai,19.02721,72.86685,Konkan,111,22,30,5.7,3097,Rice
Mumbai,19.07901,72.92632,Konkan,117,19,54,6.7,3148,Cashew
Mumbai,19.03365,72.86463,Konkan,118,28,40,6,2982,Rice
Mumbai,19.12703,72.9186,Konkan,85,16,46,6.1,2952,Rice
Mumbai,19.0891,72.88275,Konkan,99,23,53,6,3063,Rice
Mumbai,19.03313,72.94835,Konkan,80,11,39,5.9,2921,Rice
Mumbai,19.02666,72.83402,Konkan,85,25,51,6.1,2994,Rice
Mumbai,19.07101,72.8562,Konkan,79,25,43,6,3122,Rice
Mumbai,19.12259,72.98274,Konkan,85,23,41,6.1,3115,Rice
Mumbai,19.08577,72.90283,Konkan,110,26,36,6.5,3099,Cashew
Mumbai,19.02915,72.88326,Konkan,110,18,41,5.9,2980,Rice
Mumbai,19.0725,72.90205,Konkan,96,18,39,6.3,3150,Rice
Mumbai,19.06647,72.88025,Konkan,98,21,48,6,3063,Rice
Mumbai,19.10131,72.85569,Konkan,97,23,38,5.6,2988,Rice
Mumbai,19.07482,72.82384,Konkan,96,26,40,6.5,2958,Cashew
Mumbai,19.03035,72.85852,Konkan,102,21,36,5.5,2886,Rice
Mumbai,19.05541,72.86955,Konkan,113,20,31,5.8,2962,Rice
Mumbai,19.05329,72.85768,Konkan,97,19,44,5.5,2980,Rice
Mumbai,19.0883,72.88343,Konkan,116,15,38,5.5,2758,Rice
Mumbai,19.0406,72.89201,Konkan,85,20,49,6.1,3124,Rice
Mumbai,19.06499,72.88542,Konkan,110,20,46,6.1,3058,Rice
Mumbai,19.04216,72.86133,Konkan,92,14,41,5.8,2745,Rice
Mumbai,19.10275,72.89977,Konkan,99,19,32,6.2,3075,Rice
Mumbai,19.00976,72.92799,Konkan,98,21,42,6.1,3013,Rice
Mumbai,19.07322,72.97883,Konkan,106,27,37,6.3,2922,Rice
Mumbai,19.08007,72.92456,Konkan,91,32,39,6.1,3026,Rice
Mumbai,19.13329,72.84142,Konkan,80,28,35,5.5,3067,Rice
Mumbai,19.03001,72.90023,Konkan,95,15,38,5.6,2845,Rice
Mumbai,19.12124,72.9006,Konkan,105,8,37,5.7,3036,Rice
Mumbai,19.06719,72.84423,Konkan,97,21,35,5.7,3091,Rice
Mumbai,19.07598,72.8864,Konkan,107,23,39,5.9,2999,Rice
Mumbai,19.03757,72.87107,Konkan,115,20,45,5.7,3133,Rice
Mumbai,19.0448,72.87084,Konkan,97,28,26,5.8,3004,Rice
Mumbai,19.07384,72.85094,Konkan,78,23,43,6,2981,Rice
Mumbai,19.07544,72.91085,Konkan,76,23,41,6.2,3157,Rice
Mumbai,19.13007,72.8942,Konkan,103,22,32,6.1,2938,Rice
Mumbai,19.12611,72.92939,Konkan,85,32,29,5.8,2979,Rice
Mumbai,19.09585,72.84531,Konkan,95,22,45,5.8,2935,Rice
Mumbai,19.04211,72.85311,Konkan,111,23,57,6.3,2983,Rice
Mumbai,19.04063,72.90396,Konkan,87,18,39,6.3,2886,Rice
Mumbai,19.11116,72.86332,Konkan,88,20,47,6.1,2955,Rice
Mumbai,19.09422,72.8469,Konkan,103,27,39,5.8,2895,Rice
Mumbai,19.05834,72.96035,Konkan,101,17,48,6.1,3183,Rice
Mumbai,19.05883,72.87128,Konkan,99,15,43,5.8,2803,Rice
Mumbai,19.09437,72.90614,Konkan,101,14,35,6.1,3088,Rice
Mumbai,19.05885,72.90752,Konkan,98,16,53,6.5,2957,Cashew
Mumbai,19.04289,72.90332,Konkan,128,23,34,5.5,3070,Rice
Mumbai,19.0964,72.87904,Konkan,102,11,47,6.3,2930,Rice
Mumbai,18.9896,72.84663,Konkan,112,21,37,5.9,2875,Rice
Mumbai,19.05407,72.89615,Konkan,106,21,37,6.1,3005,Rice
Mumbai,19.0452,72.92548,Konkan,104,16,40,6.2,3158,Rice
Mumbai,19.14805,72.86244,Konkan,110,9,36,6,3143,Rice
Mumbai,19.04224,72.84834,Konkan,90,20,41,5.8,2985,Rice
Mumbai,19.14297,72.87398,Konkan,93,22,49,6.1,3121,Rice
Mumbai,19.07003,72.96799,Konkan,103,27,50,6.5,2963,Cashew
Mumbai,19.08048,72.83097,Konkan,84,10,29,6.2,2950,Rice
Mumbai,19.07344,72.91644,Konkan,84,20,48,5.9,2915,Rice
Mumbai,19.09583,72.89906,Konkan,94,19,27,5.6,2906,Rice
Mumbai,19.04945,72.84096,Konkan,109,22,32,6.2,3026,Rice
Mumbai,19.06947,72.88494,Konkan,97,25,59,6.1,3167,Rice
Mumbai,19.09889,72.90256,Konkan,111,24,46,6.2,2922,Rice
Mumbai,19.07593,72.89637,Konkan,103,15,29,6.2,3063,Rice
Mumbai,19.03902,72.80333,Konkan,92,24,40,6,2787,Rice
Mumbai,19.13495,72.86747,Konkan,106,13,53,6.1,2989,Rice
Mumbai,19.02134,72.83533,Konkan,114,14,28,6,3021,Rice
Palghar,19.70956,72.78768,Konkan,106,15,36,5.7,2902,Rice
Palghar,19.69126,72.78583,Konkan,107,13,36,6.2,2797,Rice
Palghar,19.627,72.74212,Konkan,94,17,44,6.1,2902,Rice
Palghar,19.71222,72.76861,Konkan,104,15,32,6.3,3064,Rice
Palghar,19.70486,72.80372,Konkan,94,17,47,5.8,3045,Rice
Palghar,19.63766,72.71284,Konkan,106,18,46,6,2869,Rice
Palghar,19.69117,72.76536,Konkan,107,12,30,6.2,3034,Rice
Palghar,19.70819,72.75343,Konkan,120,24,37,6.4,2922,Rice
Palghar,19.72566,72.69463,Konkan,108,22,39,5.7,3074,Rice
Palghar,19.69896,72.78017,Konkan,93,27,42,6.2,2931,Rice
Palghar,19.72751,72.80761,Konkan,109,9,25,5.9,3023,Rice
Palghar,19.68509,72.73645,Konkan,116,19,39,6.2,2953,Rice
Palghar,19.68027,72.76348,Konkan,88,15,57,6.4,3038,Rice
Palghar,19.6861,72.74991,Konkan,102,23,46,5.6,3138,Rice
Palghar,19.73654,72.7549,Konkan,100,17,27,6.4,2866,Rice
Palghar,19.67564,72.79332,Konkan,111,8,34,6.3,2865,Rice
Palghar,19.65864,72.6438,Konkan,101,19,51,5.5,3019,Rice
Palghar,19.67615,72.77356,Konkan,87,23,35,5.7,3013,Rice
Palghar,19.74033,72.7486,Konkan,110,25,24,6.2,3214,Rice
Palghar,19.68057,72.75961,Konkan,102,17,42,5.6,3149,Rice
Palghar,19.66528,72.73565,Konkan,104,19,37,6.2,2906,Rice
Palghar,19.64012,72.77725,Konkan,108,13,44,5.5,2901,Rice
Palghar,19.64458,72.7544,Konkan,86,13,24,6.3,2889,Rice
Palghar,19.69261,72.7431,Konkan,116,20,36,5.8,2883,Rice
Palghar,19.68462,72.76444,Konkan,102,18,40,6.3,3162,Rice
Palghar,19.69273,72.74115,Konkan,93,21,40,5.6,3171,Rice
Palghar,19.71749,72.81389,Konkan,113,24,37,5.9,3107,Rice
Palghar,19.68124,72.77079,Konkan,96,28,41,6,3048,Rice
Palghar,19.69277,72.8182,Konkan,86,22,32,5.8,2973,Rice
Palghar,19.66414,72.80461,Konkan,111,16,30,5.7,3101,Rice
Palghar,19.69882,72.75984,Konkan,102,22,29,5.9,2802,Rice
Palghar,19.69687,72.76493,Konkan,102,14,47,6.2,2860,Rice
Palghar,19.71439,72.78823,Konkan,106,26,38,7.1,3125,Cashew
Palghar,19.66209,72.75683,Konkan,113,17,39,6.6,2995,Cashew
Palghar,19.65449,72.7379,Konkan,113,17,36,5.3,3080,Rice
Palghar,19.63806,72.82342,Konkan,107,15,46,5.8,2879,Rice
Palghar,19.66607,72.74807,Konkan,88,21,43,6.2,3047,Rice
Palghar,19.691,72.777,Konkan,98,22,36,5.7,3044,Rice
Palghar,19.67064,72.84456,Konkan,110,30,43,5.3,2998,Rice
Palghar,19.66032,72.73465,Konkan,82,19,26,6.8,2986,Cashew
Palghar,19.70017,72.69676,Konkan,95,26,33,6,2885,Rice
Palghar,19.69407,72.70166,Konkan,114,10,27,5.1,2912,Rice
Palghar,19.77026,72.76773,Konkan,100,22,37,5.9,2998,Rice
Palghar,19.73595,72.72715,Konkan,94,15,55,6.1,3008,Rice
Palghar,19.67156,72.73844,Konkan,101,24,38,5.8,3014,Rice
Palghar,19.70765,72.77562,Konkan,107,15,48,6,3036,Rice
Palghar,19.68853,72.76551,Konkan,95,28,43,5.6,2939,Rice
Palghar,19.69633,72.79511,Konkan,89,28,49,6,3031,Rice
Palghar,19.64942,72.72883,Konkan,104,16,27,5.9,3072,Rice
Palghar,19.75111,72.88005,Konkan,106,12,31,5.8,3189,Rice
Palghar,19.77981,72.80146,Konkan,103,16,44,6.6,3008,Cashew
Palghar,19.66604,72.82822,Konkan,106,20,37,5.9,3057,Rice
Palghar,19.65747,72.80447,Konkan,99,19,24,5.8,3028,Rice
Palghar,19.71726,72.75629,Konkan,100,28,45,5.8,2897,Rice
Palghar,19.63307,72.73663,Konkan,83,15,55,6.1,3030,Rice
Palghar,19.68394,72.75742,Konkan,95,18,33,5.6,3053,Rice
Palghar,19.69365,72.80108,Konkan,99,17,41,6.3,2965,Rice
Palghar,19.62207,72.73704,Konkan,100,25,35,6.1,3069,Rice
Palghar,19.7023,72.77698,Konkan,91,25,29,5.7,3053,Rice
Palghar,19.71718,72.84177,Konkan,106,25,36,6.1,2986,Rice
Palghar,19.75178,72.7391,Konkan,90,19,36,6.3,3092,Rice
Palghar,19.66459,72.70613,Konkan,112,22,47,6.1,2983,Rice
Palghar,19.70479,72.76439,Konkan,92,33,36,6.1,3155,Rice
Palghar,19.69887,72.82523,Konkan,94,23,28,5.7,3050,Rice
Palghar,19.69416,72.76676,Konkan,82,18,27,5.5,2981,Rice
Palghar,19.74263,72.72376,Konkan,105,14,25,5.7,2954,Rice
Palghar,19.64624,72.71396,Konkan,101,16,33,6.5,2958,Cashew
Palghar,19.69153,72.7742,Konkan,102,24,26,6.3,2963,Rice
Palghar,19.67815,72.7703,Konkan,122,17,59,6.1,3197,Rice
Palghar,19.65361,72.72827,Konkan,107,16,39,5.6,2996,Rice
Palghar,19.7178,72.80342,Konkan,105,17,26,6.1,2902,Rice
Palghar,19.64624,72.75842,Konkan,104,23,32,6.1,3004,Rice
Palghar,19.73828,72.77156,Konkan,94,23,34,5.7,2940,Rice
Palghar,19.61974,72.75314,Konkan,100,24,36,6.1,2885,Rice
Palghar,19.61366,72.77207,Konkan,107,14,44,5.9,2976,Rice
Palghar,19.70902,72.71456,Konkan,95,17,48,6.1,3013,Rice
Palghar,19.74055,72.80316,Konkan,115,26,28,6.4,3005,Rice
Palghar,19.57348,72.76114,Konkan,100,17,36,6,2806,Rice
Palghar,19.71737,72.75966,Konkan,99,26,32,6.4,3144,Rice
Palghar,19.69456,72.76033,Konkan,116,20,37,6,3048,Rice
Palghar,19.70944,72.74269,Konkan,94,18,57,6,2965,Rice
Palghar,19.7043,72.68554,Konkan,95,22,49,6.7,2865,Cashew
Palghar,19.66988,72.83189,Konkan,86,21,32,5.6,2924,Rice
Palghar,19.70369,72.70529,Konkan,112,17,42,5.8,3036,Rice
Palghar,19.6848,72.76685,Konkan,103,27,31,6,3075,Rice
Palghar,19.69746,72.73687,Konkan,114,18,37,6.4,2919,Rice
Palghar,19.60849,72.7815,Konkan,98,23,42,6,2909,Rice
Palghar,19.68597,72.79831,Konkan,107,25,44,6,3105,Rice
Palghar,19.71538,72.78774,Konkan,102,22,24,6.1,3193,Rice
Palghar,19.60431,72.76121,Konkan,101,15,38,5.8,2724,Rice
Palghar,19.70269,72.67425,Konkan,84,18,54,6,3041,Rice
Palghar,19.72366,72.71201,Konkan,102,19,52,6,2836,Rice
Palghar,19.7311,72.75945,Konkan,91,12,29,5.7,2898,Rice
Palghar,19.66122,72.78446,Konkan,90,29,31,6,2859,Rice
Palghar,19.71333,72.80329,Konkan,91,15,41,5.7,3021,Rice
Palghar,19.76581,72.80182,Konkan,94,19,45,6.2,2863,Rice
Palghar,19.69913,72.76662,Konkan,120,12,23,6.5,3144,Cashew
Palghar,19.68227,72.67735,Konkan,98,26,36,6.5,2975,Cashew
Palghar,19.70152,72.79846,Konkan,93,20,35,5.9,3219,Rice
Palghar,19.73733,72.84311,Konkan,114,20,40,6,3042,Rice
Raigad,18.48261,73.22933,Konkan,93,31,41,7,2854,Cashew
Raigad,18.46373,73.18966,Konkan,113,16,37,6.3,3001,Rice
Raigad,18.53457,73.1625,Konkan,116,30,47,6.2,3070,Rice
Raigad,18.45483,73.16695,Konkan,108,17,46,6.4,3077,Rice
Raigad,18.52226,73.17268,Konkan,93,18,43,6,3089,Rice
Raigad,18.5082,73.17951,Konkan,93,16,41,5.4,2948,Rice
Raigad,18.4899,73.17838,Konkan,104,25,45,5.7,2966,Rice
Raigad,18.49628,73.18921,Konkan,106,11,29,6.5,3099,Cashew
Raigad,18.53699,73.14001,Konkan,88,12,42,6.4,2885,Rice
Raigad,18.48873,73.16263,Konkan,110,22,24,5.8,3094,Rice
Raigad,18.52624,73.20431,Konkan,103,28,48,6.2,2956,Rice
Raigad,18.51764,73.23856,Konkan,106,17,53,5.5,2901,Rice
Raigad,18.5411,73.16833,Konkan,112,14,31,5.8,3115,Rice
Raigad,18.50424,73.1287,Konkan,96,20,50,6.3,3124,Rice
Raigad,18.50315,73.20583,Konkan,85,20,46,6.4,2969,Rice
Raigad,18.46166,73.18302,Konkan,94,10,44,6.5,3019,Cashew
Raigad,18.50885,73.10415,Konkan,84,15,43,5.9,3061,Rice
Raigad,18.5532,73.17382,Konkan,89,23,21,5.9,3254,Rice
Raigad,18.55699,73.12067,Konkan,118,20,31,6.2,2933,Rice
Raigad,18.53606,73.21165,Konkan,97,18,54,6.2,2944,Rice
Raigad,18.54021,73.27597,Konkan,115,14,43,6.3,2796,Rice
Raigad,18.5065,73.23624,Konkan,94,17,46,5.7,2988,Rice
Raigad,18.53464,73.17314,Konkan,104,18,51,6.1,2728,Rice
Raigad,18.46516,73.15725,Konkan,120,19,24,5.6,2960,Rice
Raigad,18.47668,73.17083,Konkan,100,16,37,6.1,2960,Rice
Raigad,18.54447,73.12327,Konkan,107,18,36,6.3,2906,Rice
Raigad,18.52613,73.27279,Konkan,103,15,38,6,2849,Rice
Raigad,18.47796,73.18844,Konkan,108,19,45,6,3095,Rice
Raigad,18.50223,73.22964,Konkan,112,24,38,6.2,2964,Rice
Raigad,18.50697,73.22643,Konkan,101,25,29,5.9,3054,Rice
Raigad,18.51532,73.10225,Konkan,94,16,30,5.7,3052,Rice
Raigad,18.50174,73.20883,Konkan,110,25,44,6.2,3010,Rice
Raigad,18.48851,73.14275,Konkan,110,25,46,6,3016,Rice
Raigad,18.52171,73.22396,Konkan,110,23,27,6,3166,Rice
Raigad,18.4786,73.19913,Konkan,92,19,36,6.3,2942,Rice
Raigad,18.58565,73.20786,Konkan,91,25,45,6.1,2948,Rice
Raigad,18.57043,73.18362,Konkan,79,16,35,6.1,3136,Rice
Raigad,18.45249,73.15214,Konkan,109,19,37,5.4,3009,Rice
Raigad,18.52229,73.12574,Konkan,93,21,39,6,2951,Rice
Raigad,18.54393,73.2166,Konkan,90,18,30,5.5,2947,Rice
Raigad,18.51404,73.22818,Konkan,110,17,46,6.4,2928,Rice
Raigad,18.44577,73.18881,Konkan,103,22,40,5.7,3101,Rice
Raigad,18.52424,73.20925,Konkan,87,20,32,5.9,3122,Rice
Raigad,18.47782,73.1924,Konkan,88,23,48,5.9,2835,Rice
Raigad,18.57081,73.16463,Konkan,103,16,28,5.4,3112,Rice
Raigad,18.45354,73.18673,Konkan,112,21,41,6.6,3150,Cashew
Raigad,18.54493,73.24699,Konkan,88,21,26,6.2,3016,Rice
Raigad,18.53587,73.14122,Konkan,114,25,36,6.8,3095,Cashew
Raigad,18.50546,73.16287,Konkan,101,17,48,6.1,2966,Rice
Raigad,18.53138,73.14701,Konkan,99,26,36,6.5,2984,Cashew
Raigad,18.5626,73.15866,Konkan,109,26,46,6.2,3062,Rice
Raigad,18.50262,73.13623,Konkan,113,24,46,6,3196,Rice
Raigad,18.52816,73.15351,Konkan,110,20,26,6,2850,Rice
Raigad,18.51417,73.17919,Konkan,102,19,33,6.3,2780,Rice
Raigad,18.48551,73.19337,Konkan,101,16,40,6.2,3115,Rice
Raigad,18.50171,73.18602,Konkan,103,23,33,5.7,3130,Rice
Raigad,18.54962,73.10335,Konkan,101,18,33,5.6,2987,Rice
Raigad,18.51481,73.18356,Konkan,114,21,36,5.9,3151,Rice
Raigad,18.53255,73.1165,Konkan,104,14,39,6.1,3073,Rice
Raigad,18.5928,73.16285,Konkan,102,19,19,5.5,2955,Rice
Raigad,18.54549,73.20541,Konkan,116,17,39,5.6,2923,Rice
Raigad,18.47272,73.29344,Konkan,108,21,44,6.1,2989,Rice
Raigad,18.52175,73.21303,Konkan,96,20,58,6.1,3072,Rice
Raigad,18.58728,73.14512,Konkan,97,24,36,6.1,3117,Rice
Raigad,18.43029,73.13949,Konkan,86,10,26,6.1,3128,Rice
Raigad,18.52353,73.30301,Konkan,93,25,26,5.8,3017,Rice
Raigad,18.60103,73.17308,Konkan,84,11,51,6.5,3080,Cashew
Raigad,18.48863,73.21556,Konkan,103,15,46,6.1,3008,Rice
Raigad,18.54118,73.13499,Konkan,88,23,45,5.8,3001,Rice
Raigad,18.57566,73.19826,Konkan,89,17,45,6.5,3115,Cashew
Raigad,18.48425,73.07994,Konkan,92,16,52,6,3150,Rice
